Nr. movimento;budget/cons;Tipo movimento;Nr articolo;Tipo origine;Nr. origine;Quantità;Importo vendita in valuta locale (TOTALE VENDITA)
54584;Consuntivo;Vendita;ART0000325;Cliente;C00026;3;180
54586;Consuntivo;Vendita;ART0000313;Cliente;C00026;5;140
54587;Consuntivo;Vendita;ART0000324;Cliente;C00026;2;56
54588;Consuntivo;Vendita;ART0000325;Cliente;C00026;2;120
54647;Consuntivo;Vendita;ART0000323;Cliente;C00026;6;360
54649;Consuntivo;Vendita;ART0003824;Cliente;C00026;10;110
54653;Consuntivo;Vendita;ART0000783;Cliente;C00140;3;872.16
54654;Consuntivo;Vendita;ART0000811;Cliente;C00140;4;3160
54655;Consuntivo;Vendita;ART0000782;Cliente;C00140;3;885
54657;Consuntivo;Vendita;ART0001267;Cliente;C00140;1;50
54734;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
54843;Consuntivo;Vendita;ART0001185;Cliente;C00140;5;225
54845;Consuntivo;Vendita;ART0001185;Cliente;C00140;13;585
54979;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;65
55013;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;15
55045;Consuntivo;Vendita;ART0002172;Cliente;C00140;1;52
55064;Consuntivo;Vendita;ART0001185;Cliente;C00140;5;225
55065;Consuntivo;Vendita;ART0003099;Cliente;C00140;1;32.2
55071;Consuntivo;Vendita;ART0000119;Cliente;C00026;5;250
55075;Consuntivo;Vendita;ART0000228;Cliente;C00026;3;180
55076;Consuntivo;Vendita;ART0000229;Cliente;C00026;3;195
55094;Consuntivo;Vendita;ART0003099;Cliente;C00140;3;96.6
55103;Consuntivo;Vendita;ART0001566;Cliente;C00140;15;67.5
55104;Consuntivo;Vendita;ART0003101;Cliente;C00140;5;110
55120;Consuntivo;Vendita;ART0000779;Cliente;C00140;2;984
55166;Consuntivo;Vendita;ART0005136;Cliente;C00236;1;150
55250;Consuntivo;Vendita;ART0000804;Cliente;C00140;1;480
55251;Consuntivo;Vendita;ART0000804;Cliente;C00140;1;480
55266;Consuntivo;Vendita;ART0001095;Cliente;C00471;2;0
55267;Consuntivo;Vendita;ART0001095;Cliente;C00471;2;0
55271;Consuntivo;Vendita;ART0001095;Cliente;C00471;2;140
55272;Consuntivo;Vendita;ART0004901;Cliente;C00471;9;90
55273;Consuntivo;Vendita;ART0004901;Cliente;C00471;9;90
55274;Consuntivo;Vendita;ART0004904;Cliente;C00471;3;81
55275;Consuntivo;Vendita;ART0004904;Cliente;C00471;3;81
55281;Consuntivo;Vendita;ART0005136;Cliente;C00117;1;190
55360;Consuntivo;Vendita;ART0005136;Cliente;C00004;8;72
55361;Consuntivo;Vendita;ART0005136;Cliente;C00004;4;36
55363;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;52
55448;Consuntivo;Vendita;ART0000780;Cliente;C00140;1;406
55449;Consuntivo;Vendita;ART0000849;Cliente;C00140;2;735
55450;Consuntivo;Vendita;ART0000849;Cliente;C00140;3;1102.5
55464;Consuntivo;Vendita;ART0002747;Cliente;C00140;1;185
55465;Consuntivo;Vendita;ART0002949;Cliente;C00140;1;270
55467;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
55523;Consuntivo;Vendita;ART0002938;Cliente;C00140;1;195
55573;Consuntivo;Vendita;ART0000308;Cliente;C00026;12;480
55600;Consuntivo;Vendita;ART0004373;Cliente;C00004;100;2450
55601;Consuntivo;Vendita;ART0004374;Cliente;C00004;100;1700
55702;Consuntivo;Vendita;ART0000555;Cliente;C00004;1;110
55717;Consuntivo;Vendita;ART0000847;Cliente;C00140;10;2700
55718;Consuntivo;Vendita;ART0000849;Cliente;C00140;2;735
55726;Consuntivo;Vendita;ART0002267;Cliente;C00140;2;196
55728;Consuntivo;Vendita;ART0002102;Cliente;C00140;4;116
55730;Consuntivo;Vendita;ART0002102;Cliente;C00140;4;116
55837;Consuntivo;Vendita;ART0004898;Cliente;C00471;9;135
55838;Consuntivo;Vendita;ART0004898;Cliente;C00471;9;135
55839;Consuntivo;Vendita;ART0004902;Cliente;C00471;9;630
55840;Consuntivo;Vendita;ART0004902;Cliente;C00471;9;630
55885;Consuntivo;Vendita;ART0004919;Cliente;C00471;9;774
55886;Consuntivo;Vendita;ART0004924;Cliente;C00471;9;774
55917;Consuntivo;Vendita;ART0005136;Cliente;C00140;1;40
55918;Consuntivo;Vendita;ART0000782;Cliente;C00140;1;295
55972;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
55973;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
55975;Consuntivo;Vendita;ART0004397;Cliente;C00004;110;4620
55977;Consuntivo;Vendita;ART0005136;Cliente;C00499;1;250
55982;Consuntivo;Vendita;ART0005136;Cliente;C00297;1;300
56063;Consuntivo;Vendita;ART0000129;Cliente;C00026;3;435
56064;Consuntivo;Vendita;ART0000157;Cliente;C00026;1;380
56065;Consuntivo;Vendita;ART0000125;Cliente;C00026;1;270
56066;Consuntivo;Vendita;ART0000131;Cliente;C00026;2;66
56067;Consuntivo;Vendita;ART0003824;Cliente;C00026;10;110
56069;Consuntivo;Vendita;ART0000324;Cliente;C00026;3;84
56075;Consuntivo;Vendita;ART0000847;Cliente;C00140;5;1350
56076;Consuntivo;Vendita;ART0000752;Cliente;C00140;1;456
56077;Consuntivo;Vendita;ART0000748;Cliente;C00140;20;2000
56082;Consuntivo;Vendita;ART0002598;Cliente;C00140;5;450
56083;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
56087;Consuntivo;Vendita;ART0001590;Cliente;C00140;3;25.5
56088;Consuntivo;Vendita;ART0001566;Cliente;C00140;15;67.5
56090;Consuntivo;Vendita;ART0003101;Cliente;C00140;5;110
56091;Consuntivo;Vendita;ART0001427;Cliente;C00140;4;8.8
56098;Consuntivo;Vendita;ART0002897;Cliente;C00140;2;500
56104;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
56106;Consuntivo;Vendita;ART0002530;Cliente;C00140;1;44
56110;Consuntivo;Vendita;ART0003132;Cliente;C00140;2;38
56111;Consuntivo;Vendita;ART0003844;Cliente;C00140;1;32
56151;Consuntivo;Vendita;ART0000320;Cliente;C00026;3;219
56152;Consuntivo;Vendita;ART0000325;Cliente;C00026;3;180
56167;Consuntivo;Vendita;ART0005136;Cliente;C00117;1;380
56182;Consuntivo;Vendita;ART0000849;Cliente;C00140;4;1470
56183;Consuntivo;Vendita;ART0005136;Cliente;C00140;3;285
56192;Consuntivo;Vendita;ART0002141;Cliente;C00140;1;98
56193;Consuntivo;Vendita;ART0002142;Cliente;C00140;1;98
56204;Consuntivo;Vendita;ART0005136;Cliente;C00140;3;105
56258;Consuntivo;Vendita;ART0000116;Cliente;C00026;3;702
56272;Consuntivo;Vendita;ART0001113;Cliente;C00471;1;40
56277;Consuntivo;Vendita;ART0001099;Cliente;C00471;1;285
56278;Consuntivo;Vendita;ART0001099;Cliente;C00471;6;1710
56279;Consuntivo;Vendita;ART0001102;Cliente;C00471;1;65
56280;Consuntivo;Vendita;ART0001102;Cliente;C00471;6;390
56283;Consuntivo;Vendita;ART0001104;Cliente;C00471;1;45
56284;Consuntivo;Vendita;ART0001104;Cliente;C00471;6;270
56330;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
56338;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
56367;Consuntivo;Vendita;ART0003167;Cliente;C00471;3;144
56368;Consuntivo;Vendita;ART0003167;Cliente;C00471;3;144
56369;Consuntivo;Vendita;ART0003169;Cliente;C00471;3;324
56370;Consuntivo;Vendita;ART0003169;Cliente;C00471;3;324
56464;Consuntivo;Vendita;ART0005136;Cliente;C00004;4;40
56465;Consuntivo;Vendita;ART0000690;Cliente;C00004;4;300
56513;Consuntivo;Vendita;ART0002385;Cliente;C00140;6;234
56593;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56594;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56627;Consuntivo;Vendita;ART0004886;Cliente;C00471;2;310
56628;Consuntivo;Vendita;ART0004886;Cliente;C00471;2;310
56629;Consuntivo;Vendita;ART0004886;Cliente;C00471;3;465
56630;Consuntivo;Vendita;ART0004886;Cliente;C00471;3;465
56631;Consuntivo;Vendita;ART0004886;Cliente;C00471;2;310
56635;Consuntivo;Vendita;ART0001117;Cliente;C00471;1;450
56639;Consuntivo;Vendita;ART0001117;Cliente;C00471;1;450
56715;Consuntivo;Vendita;ART0000778;Cliente;C00140;1;317.4
56716;Consuntivo;Vendita;ART0000782;Cliente;C00140;1;295
56717;Consuntivo;Vendita;ART0000782;Cliente;C00140;1;295
56718;Consuntivo;Vendita;ART0000850;Cliente;C00140;5;1575
56719;Consuntivo;Vendita;ART0000758;Cliente;C00140;3;880.8
56720;Consuntivo;Vendita;ART0000795;Cliente;C00140;8;2000
56721;Consuntivo;Vendita;ART0000782;Cliente;C00140;1;295
56828;Consuntivo;Vendita;ART0005136;Cliente;C00004;20;280
56866;Consuntivo;Vendita;ART0001180;Cliente;C00140;5;192.5
56885;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56886;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56887;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56888;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56889;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56890;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56891;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;204
56892;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56893;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;122.4
56894;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56895;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
56896;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;0
57021;Consuntivo;Vendita;ART0000853;Cliente;C00140;4;1432
57060;Consuntivo;Vendita;ART0000748;Cliente;C00140;30;2610
57145;Consuntivo;Vendita;ART0004885;Cliente;C00471;2;190
57146;Consuntivo;Vendita;ART0004885;Cliente;C00471;2;190
57147;Consuntivo;Vendita;ART0004885;Cliente;C00471;3;285
57148;Consuntivo;Vendita;ART0004885;Cliente;C00471;3;285
57149;Consuntivo;Vendita;ART0004885;Cliente;C00471;2;190
57152;Consuntivo;Vendita;ART0001110;Cliente;C00471;1;105
57153;Consuntivo;Vendita;ART0001110;Cliente;C00471;1;105
57154;Consuntivo;Vendita;ART0000625;Cliente;C00004;3;390
57155;Consuntivo;Vendita;ART0000627;Cliente;C00004;12;456
57194;Consuntivo;Vendita;ART0005136;Cliente;C00004;18;99
57201;Consuntivo;Vendita;ART0005136;Cliente;C00140;1;20
57458;Consuntivo;Vendita;ART0005136;Cliente;C00004;8;32
57466;Consuntivo;Vendita;ART0004675;Cliente;C00473;5;65
57468;Consuntivo;Vendita;ART0003824;Cliente;C00026;2;22
57469;Consuntivo;Vendita;ART0000313;Cliente;C00026;5;140
57471;Consuntivo;Vendita;ART0000115;Cliente;C00026;3;1095
57483;Consuntivo;Vendita;ART0005136;Cliente;C00140;1;190
57484;Consuntivo;Vendita;ART0000748;Cliente;C00140;10;870
57485;Consuntivo;Vendita;ART0000847;Cliente;C00140;4;1080
57486;Consuntivo;Vendita;ART0000847;Cliente;C00140;1;270
57488;Consuntivo;Vendita;ART0000748;Cliente;C00140;20;1740
57494;Consuntivo;Vendita;ART0002141;Cliente;C00140;1;98
57498;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
57501;Consuntivo;Vendita;ART0001427;Cliente;C00140;8;17.6
57505;Consuntivo;Vendita;ART0001427;Cliente;C00140;12;26.4
57512;Consuntivo;Vendita;ART0002451;Cliente;C00140;2;542.8
57513;Consuntivo;Vendita;ART0002552;Cliente;C00140;2;64.4
57752;Consuntivo;Vendita;ART0000635;Cliente;C00004;4;60
57880;Consuntivo;Vendita;ART0005136;Cliente;C00297;1;500
57881;Consuntivo;Vendita;ART0005136;Cliente;C00297;2;354
57946;Consuntivo;Vendita;ART0000784;Cliente;C00140;5;1700
57947;Consuntivo;Vendita;ART0000797;Cliente;C00140;1;475
57948;Consuntivo;Vendita;ART0000772;Cliente;C00140;1;398
57949;Consuntivo;Vendita;ART0002712;Cliente;C00140;1;90
57950;Consuntivo;Vendita;ART0002712;Cliente;C00140;1;90
57951;Consuntivo;Vendita;ART0002712;Cliente;C00140;1;90
57953;Consuntivo;Vendita;ART0001174;Cliente;C00140;2;700
57954;Consuntivo;Vendita;ART0001174;Cliente;C00140;2;700
57955;Consuntivo;Vendita;ART0001170;Cliente;C00140;2;430
57965;Consuntivo;Vendita;ART0002530;Cliente;C00140;2;88
57966;Consuntivo;Vendita;ART0002530;Cliente;C00140;2;88
57971;Consuntivo;Vendita;ART0000847;Cliente;C00140;2;540
58165;Consuntivo;Vendita;ART0003269;Cliente;C00140;16;662.4
58172;Consuntivo;Vendita;ART0000848;Cliente;C00140;15;2700
58317;Consuntivo;Vendita;ART0000223;Cliente;C00026;4;200
58413;Consuntivo;Vendita;ART0000752;Cliente;C00140;6;2736
58414;Consuntivo;Vendita;ART0000748;Cliente;C00140;20;1740
58467;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;28
58479;Consuntivo;Vendita;ART0000641;Cliente;C00004;1;48
58773;Consuntivo;Vendita;ART0000325;Cliente;C00026;1;60
58792;Consuntivo;Vendita;ART0005136;Cliente;C00004;20;80
58794;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;60
58887;Consuntivo;Vendita;ART0000811;Cliente;C00140;1;790
58888;Consuntivo;Vendita;ART0000811;Cliente;C00140;4;3160
58889;Consuntivo;Vendita;ART0001185;Cliente;C00140;5;225
58893;Consuntivo;Vendita;ART0001743;Cliente;C00140;2;1711.2
58900;Consuntivo;Vendita;ART0001185;Cliente;C00140;5;225
58914;Consuntivo;Vendita;ART0001610;Cliente;C00140;8;103.04
58920;Consuntivo;Vendita;ART0002530;Cliente;C00140;3;132
58923;Consuntivo;Vendita;ART0002530;Cliente;C00140;2;88
58924;Consuntivo;Vendita;ART0002530;Cliente;C00140;2;88
58928;Consuntivo;Vendita;ART0002530;Cliente;C00140;1;44
58942;Consuntivo;Vendita;ART0001149;Cliente;C00140;5;96.6
58947;Consuntivo;Vendita;ART0003132;Cliente;C00140;2;38
58948;Consuntivo;Vendita;ART0003844;Cliente;C00140;1;32
59035;Consuntivo;Vendita;ART0005028;Cliente;C00026;2;700
59038;Consuntivo;Vendita;ART0000312;Cliente;C00026;20;320
59049;Consuntivo;Vendita;ART0001129;Cliente;C00471;1;125
59050;Consuntivo;Vendita;ART0001129;Cliente;C00471;1;125
59079;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;38
59080;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;38
59096;Consuntivo;Vendita;ART0001653;Cliente;C00140;3;54
59097;Consuntivo;Vendita;ART0001427;Cliente;C00140;24;52.8
59103;Consuntivo;Vendita;ART0002740;Cliente;C00140;20;500
59104;Consuntivo;Vendita;ART0001427;Cliente;C00140;10;22
59107;Consuntivo;Vendita;ART0002615;Cliente;C00140;1;98
59151;Consuntivo;Vendita;ART0001047;Cliente;C00471;2;134
59164;Consuntivo;Vendita;ART0004386;Cliente;C00004;18;126
59206;Consuntivo;Vendita;ART0000783;Cliente;C00140;3;872.16
59207;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
59208;Consuntivo;Vendita;ART0000756;Cliente;C00140;5;1450
59209;Consuntivo;Vendita;ART0000795;Cliente;C00140;4;1000
59211;Consuntivo;Vendita;ART0001981;Cliente;C00140;1;1978.8
59213;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
59214;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
59224;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;204
59225;Consuntivo;Vendita;ART0005136;Cliente;C00498;16;122.4
59270;Consuntivo;Vendita;ART0003824;Cliente;C00026;20;220
59320;Consuntivo;Vendita;ART0001276;Cliente;C00140;1;11.5
59321;Consuntivo;Vendita;ART0001497;Cliente;C00140;1;22
59322;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
59364;Consuntivo;Vendita;ART0003268;Cliente;C00140;1;5.06
59392;Consuntivo;Vendita;ART0002918;Cliente;C00140;1;125
59393;Consuntivo;Vendita;ART0002919;Cliente;C00140;1;125
59405;Consuntivo;Vendita;ART0002476;Cliente;C00140;5;64.4
59426;Consuntivo;Vendita;ART0004889;Cliente;C00471;2;300
59427;Consuntivo;Vendita;ART0004889;Cliente;C00471;1;150
59428;Consuntivo;Vendita;ART0004889;Cliente;C00471;2;300
59429;Consuntivo;Vendita;ART0004889;Cliente;C00471;2;300
59430;Consuntivo;Vendita;ART0004889;Cliente;C00471;2;300
59431;Consuntivo;Vendita;ART0004889;Cliente;C00471;1;150
59464;Consuntivo;Vendita;ART0004362;Cliente;C00004;10;160
59547;Consuntivo;Vendita;ART0001739;Cliente;C00140;1;85
59548;Consuntivo;Vendita;ART0002148;Cliente;C00140;3;118.68
59567;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;70
59568;Consuntivo;Vendita;ART0005136;Cliente;C00004;3;66
59634;Consuntivo;Vendita;ART0001252;Cliente;C00140;1;235
59635;Consuntivo;Vendita;ART0002271;Cliente;C00140;1;160
59637;Consuntivo;Vendita;ART0000778;Cliente;C00140;1;317.4
59708;Consuntivo;Vendita;ART0000795;Cliente;C00140;6;1500
59853;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
59932;Consuntivo;Vendita;ART0000627;Cliente;C00004;1;38
59937;Consuntivo;Vendita;ART0000308;Cliente;C00026;10;400
59938;Consuntivo;Vendita;ART0000312;Cliente;C00026;4;64
59941;Consuntivo;Vendita;ART0000323;Cliente;C00026;2;120
59942;Consuntivo;Vendita;ART0000324;Cliente;C00026;3;84
59943;Consuntivo;Vendita;ART0000325;Cliente;C00026;3;180
59944;Consuntivo;Vendita;ART0000312;Cliente;C00026;4;64
59945;Consuntivo;Vendita;ART0000324;Cliente;C00026;4;112
59952;Consuntivo;Vendita;ART0000847;Cliente;C00140;4;1080
59954;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
59955;Consuntivo;Vendita;ART0002897;Cliente;C00140;2;500
59962;Consuntivo;Vendita;ART0002385;Cliente;C00140;6;234
59964;Consuntivo;Vendita;ART0001427;Cliente;C00140;2;4.4
59965;Consuntivo;Vendita;ART0001427;Cliente;C00140;8;17.6
59998;Consuntivo;Vendita;ART0000795;Cliente;C00140;1;250
60001;Consuntivo;Vendita;ART0002360;Cliente;C00140;2;490
60012;Consuntivo;Vendita;ART0000795;Cliente;C00140;8;2000
60041;Consuntivo;Vendita;ART0000323;Cliente;C00026;4;240
60042;Consuntivo;Vendita;ART0000325;Cliente;C00026;4;240
60425;Consuntivo;Vendita;ART0000226;Cliente;C00026;3;720
60566;Consuntivo;Vendita;ART0005136;Cliente;C00003;5;1200
60567;Consuntivo;Vendita;ART0005136;Cliente;C00003;1;780
60579;Consuntivo;Vendita;ART0000697;Cliente;C00004;1;70
60720;Consuntivo;Vendita;ART0005136;Cliente;C00504;2;200
60783;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
60784;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
60904;Consuntivo;Vendita;ART0004885;Cliente;C00471;1;115
60905;Consuntivo;Vendita;ART0004886;Cliente;C00471;1;175
60915;Consuntivo;Vendita;ART0000783;Cliente;C00140;2;581.44
60946;Consuntivo;Vendita;ART0005136;Cliente;C00004;12;108
60948;Consuntivo;Vendita;ART0004104;Cliente;C00297;2;1760
60967;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;0
60968;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;0
60969;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;0
60970;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;0
60971;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;36
60972;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;9
61294;Consuntivo;Vendita;ART0002148;Cliente;C00140;3;118.68
61296;Consuntivo;Vendita;ART0001427;Cliente;C00140;2;4.4
61299;Consuntivo;Vendita;ART0001427;Cliente;C00140;2;4.4
61310;Consuntivo;Vendita;ART0002456;Cliente;C00140;1;348
61312;Consuntivo;Vendita;ART0002580;Cliente;C00140;1;280
61313;Consuntivo;Vendita;ART0002581;Cliente;C00140;1;305
61315;Consuntivo;Vendita;ART0002958;Cliente;C00140;1;87.5
61316;Consuntivo;Vendita;ART0002959;Cliente;C00140;1;139
61317;Consuntivo;Vendita;ART0002988;Cliente;C00140;1;230
61318;Consuntivo;Vendita;ART0002989;Cliente;C00140;1;240
61319;Consuntivo;Vendita;ART0002990;Cliente;C00140;1;180
61320;Consuntivo;Vendita;ART0003195;Cliente;C00140;2;140
61321;Consuntivo;Vendita;ART0001493;Cliente;C00140;1;45
61322;Consuntivo;Vendita;ART0001637;Cliente;C00140;4;520
61324;Consuntivo;Vendita;ART0001745;Cliente;C00140;1;380
61325;Consuntivo;Vendita;ART0002228;Cliente;C00140;1;93
61326;Consuntivo;Vendita;ART0002262;Cliente;C00140;1;180
61327;Consuntivo;Vendita;ART0002263;Cliente;C00140;1;135
61328;Consuntivo;Vendita;ART0002455;Cliente;C00140;1;580
61339;Consuntivo;Vendita;ART0002306;Cliente;C00140;1;65
61340;Consuntivo;Vendita;ART0002306;Cliente;C00140;1;65
61344;Consuntivo;Vendita;ART0002882;Cliente;C00140;2;460
61346;Consuntivo;Vendita;ART0001636;Cliente;C00140;4;60
61350;Consuntivo;Vendita;ART0000312;Cliente;C00026;4;64
61356;Consuntivo;Vendita;ART0000323;Cliente;C00026;1;60
61357;Consuntivo;Vendita;ART0000325;Cliente;C00026;1;60
61678;Consuntivo;Vendita;ART0004386;Cliente;C00004;8;168
61816;Consuntivo;Vendita;ART0002010;Cliente;C00140;1;50
61817;Consuntivo;Vendita;ART0002267;Cliente;C00140;2;196
61818;Consuntivo;Vendita;ART0003135;Cliente;C00140;1;35
61821;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
61822;Consuntivo;Vendita;ART0001149;Cliente;C00140;1;19.32
61824;Consuntivo;Vendita;ART0002476;Cliente;C00140;1;12.88
61835;Consuntivo;Vendita;ART0002740;Cliente;C00140;20;500
61837;Consuntivo;Vendita;ART0002238;Cliente;C00140;1;54
61838;Consuntivo;Vendita;ART0002530;Cliente;C00140;2;88
61877;Consuntivo;Vendita;ART0000313;Cliente;C00026;2;56
61879;Consuntivo;Vendita;ART0000313;Cliente;C00026;2;56
61882;Consuntivo;Vendita;ART0000312;Cliente;C00026;8;128
61883;Consuntivo;Vendita;ART0000313;Cliente;C00026;2;56
61902;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;20
61961;Consuntivo;Vendita;ART0005136;Cliente;C00140;1;18
61965;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;130
61980;Consuntivo;Vendita;ART0000226;Cliente;C00026;4;960
62043;Consuntivo;Vendita;ART0005136;Cliente;C00004;3;60
62057;Consuntivo;Vendita;ART0004711;Cliente;C00473;8;384
62128;Consuntivo;Vendita;ART0002897;Cliente;C00140;2;500
62129;Consuntivo;Vendita;ART0002141;Cliente;C00140;1;98
62217;Consuntivo;Vendita;ART0000116;Cliente;C00026;1;234
62218;Consuntivo;Vendita;ART0005136;Cliente;C00117;1;270
62344;Consuntivo;Vendita;ART0004084;Cliente;C00297;1;1040
62453;Consuntivo;Vendita;ART0004671;Cliente;C00473;5;150
62482;Consuntivo;Vendita;ART0000748;Cliente;C00140;50;4350
62485;Consuntivo;Vendita;ART0002444;Cliente;C00140;5;175
62491;Consuntivo;Vendita;ART0001575;Cliente;C00140;20;80
62506;Consuntivo;Vendita;ART0002238;Cliente;C00140;4;216
62534;Consuntivo;Vendita;ART0005136;Cliente;C00004;5;45
62553;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;80
62554;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;160
62685;Consuntivo;Vendita;ART0004099;Cliente;C00297;1;905
62728;Consuntivo;Vendita;ART0005136;Cliente;C00004;2;36
62733;Consuntivo;Vendita;ART0003613;Cliente;C00094;36;972
62737;Consuntivo;Vendita;ART0003785;Cliente;C00094;54;756
62739;Consuntivo;Vendita;ART0003578;Cliente;C00094;2;20
62741;Consuntivo;Vendita;ART0003612;Cliente;C00094;12;300
62742;Consuntivo;Vendita;ART0003613;Cliente;C00094;4;108
62743;Consuntivo;Vendita;ART0003642;Cliente;C00094;4;92
62748;Consuntivo;Vendita;ART0003780;Cliente;C00094;46;736
62750;Consuntivo;Vendita;ART0003782;Cliente;C00094;4;76
62755;Consuntivo;Vendita;ART0000847;Cliente;C00140;10;2700
62772;Consuntivo;Vendita;ART0002739;Cliente;C00140;5;175
62774;Consuntivo;Vendita;ART0002793;Cliente;C00140;50;1320
62953;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;180
62954;Consuntivo;Vendita;ART0005136;Cliente;C00004;1;180
62985;Consuntivo;Vendita;ART0003580;Cliente;C00094;8;104
62993;Consuntivo;Vendita;ART0000312;Cliente;C00026;8;128
63001;Consuntivo;Vendita;ART0001099;Cliente;C00471;4;1140
63002;Consuntivo;Vendita;ART0001100;Cliente;C00471;4;160
63035;Consuntivo;Vendita;ART0001110;Cliente;C00471;1;105
63040;Consuntivo;Vendita;ART0001099;Cliente;C00471;1;285
63042;Consuntivo;Vendita;ART0000116;Cliente;C00026;2;468
63045;Consuntivo;Vendita;ART0000226;Cliente;C00026;4;960
63046;Consuntivo;Vendita;ART0003824;Cliente;C00026;4;44
63048;Consuntivo;Vendita;ART0000119;Cliente;C00026;5;250
63050;Consuntivo;Vendita;ART0000313;Cliente;C00026;4;112
63051;Consuntivo;Vendita;ART0003824;Cliente;C00026;4;44
63105;Consuntivo;Vendita;ART0001149;Cliente;C00140;1;19.32
63106;Consuntivo;Vendita;ART0002476;Cliente;C00140;1;12.88
63112;Consuntivo;Vendita;ART0002238;Cliente;C00140;2;108
63114;Consuntivo;Vendita;ART0003189;Cliente;C00140;4;80
63123;Consuntivo;Vendita;ART0001636;Cliente;C00140;4;60
63126;Consuntivo;Vendita;ART0001636;Cliente;C00140;4;60
63131;Consuntivo;Vendita;ART0001493;Cliente;C00140;1;45
63132;Consuntivo;Vendita;ART0002238;Cliente;C00140;2;108
63133;Consuntivo;Vendita;ART0002455;Cliente;C00140;1;580
63135;Consuntivo;Vendita;ART0002580;Cliente;C00140;1;280
63136;Consuntivo;Vendita;ART0002990;Cliente;C00140;1;180
63137;Consuntivo;Vendita;ART0003195;Cliente;C00140;2;140
63141;Consuntivo;Vendita;ART0001493;Cliente;C00140;1;45
63142;Consuntivo;Vendita;ART0001637;Cliente;C00140;4;520
63144;Consuntivo;Vendita;ART0001745;Cliente;C00140;1;380
63145;Consuntivo;Vendita;ART0002228;Cliente;C00140;1;93
63146;Consuntivo;Vendita;ART0002262;Cliente;C00140;1;180
63147;Consuntivo;Vendita;ART0002263;Cliente;C00140;1;135
63148;Consuntivo;Vendita;ART0002455;Cliente;C00140;1;580
63149;Consuntivo;Vendita;ART0002456;Cliente;C00140;1;348
63151;Consuntivo;Vendita;ART0002580;Cliente;C00140;1;280
63152;Consuntivo;Vendita;ART0002581;Cliente;C00140;1;305
63154;Consuntivo;Vendita;ART0002958;Cliente;C00140;1;87.5
63155;Consuntivo;Vendita;ART0002959;Cliente;C00140;1;139
63156;Consuntivo;Vendita;ART0002988;Cliente;C00140;1;230
63157;Consuntivo;Vendita;ART0002989;Cliente;C00140;1;240
